,nearest_farm
5153,17449.110065049565
5154,5445.064083717229
5155,16053.552008980458
5156,18490.49443341601
5157,14752.939346006871
5158,11540.748686549157
5159,10881.977051954978
5160,16680.581083224683
5161,7480.217167000363
5162,11541.72549583815
5163,17112.876901013915
5164,8889.318456127598
5165,11631.203573987841
5166,14843.86703319001
5167,18747.470271646325
5168,19298.982405742532
5169,11718.083914778972
5170,9974.597355617923
5171,17124.251426303144
5172,4016.7343226444664
5173,10054.728806334748
5174,18964.09774694386
5175,18355.8505797146
5176,20937.1318777226
5177,12316.863972852576
5178,18194.959673919624
5179,17696.43880085452
5180,10478.162862553045
5181,12833.272786646921
5182,17652.467680042922
5183,18061.326949923307
5184,11500.916476717997
5185,8903.906871982517
5186,7427.453827545055
5187,16746.687885288804
5188,12599.141503086681
5189,15419.927942024538
5190,12380.40556707559
5191,15603.020844338884
5192,18462.51956522999
5193,18103.904747649733
5194,15765.740714632027
5195,10647.374102831103
5196,3332.0385925537303
5197,931.8381242284142
5198,9060.861763143543
5199,13086.353179403146
5200,19467.897244810134
5201,10540.487071866102
5202,9720.834504532893
5203,11846.283222462394
5204,7892.794599054231
5205,20045.921225636626
5206,16309.392917736635
5207,20002.886845566034
5208,15929.001809241987
5209,10646.867873114334
5210,19408.73477439017
5211,13049.798051589034
5212,6491.0130410416095
5213,3631.7370397427553
5214,10649.088646132108
5215,19130.951953395317
5216,4472.980099663023
5217,17281.99279511091
5218,10530.362169900673
5219,2070.4142952058764
5220,18790.364782711924
5221,15022.316308288362
5222,16376.684990577118
5223,10013.06985786271
5224,1044.4711734448392
5225,3696.183044399755
5226,1503.1699346024488
5227,18155.060143548486
5228,17492.523564237617
5229,15248.045715125325
5230,18163.811880209858
5231,16099.50266784244
5232,10584.055131586892
5233,18209.974123114727
5234,18138.746611588907
5235,16456.825082374697
5236,17966.56682711701
5237,3925.9282263283612
5238,5765.647110400982
5239,15901.212303637336
5240,7037.041650256892
5241,13694.766498776382
5242,17414.17430193806
5243,5051.451333146328
5244,14417.149644653153
5245,13246.250298116605
5246,16480.39266256969
5247,1711.9217355922751
5248,12704.084774213923
5249,18843.186475498565
5250,18220.45130388557
5251,11366.23849417682
5252,18011.861726388
5253,215.39904731942482
5254,9094.682126149617
5255,13852.606923175366
5256,14156.876411880772
5257,2884.8693077004714
5258,17098.288961061175
5259,9190.950136900501
5260,15132.477844734523
5261,13095.82661586132
5262,11846.559861471673
5263,13132.046632825322
5264,9267.914232145726
5265,17921.821888432587
5266,15788.57571685229
5267,18119.12274382249
5268,18290.64805032384
5269,9750.188091790164
5270,14780.26857560828
5271,7472.710025191152
5272,14602.7329500104
5273,1391.7384863663376
5274,8834.899577968265
5275,7114.110942280203
5276,7362.856039731327
5277,4471.1512107952885
5278,18534.187404230088
5279,7150.261571557612
5280,18588.936713206345
5281,11439.871449250608
5282,4111.609444909779
5283,22425.26753671231
5284,19035.882209428975
5285,7872.786369762026
5286,1622.0574739117815
5287,17456.31128461921
5288,22745.342159882726
5289,11382.497770048936
5290,12343.332028621004
5291,17473.159256933406
5292,11097.964287792345
5293,17237.603380954017
5294,8587.347024620472
5295,13364.33958066019
5296,17625.41996042555
5297,18022.472946110625
5298,18370.3608319889
5299,18237.025139884274
5300,18598.458787754906
5301,24074.095438730325
5302,12124.26200996533
5303,12847.809148954093
5304,2507.9539142371386
5305,13210.044871548056
5306,6344.464016912742
5307,23291.063179875415
5308,7055.719421034659
5309,17616.727864831093
5310,6389.677788207019
5311,3183.5249640325833
5312,9493.119130181669
5313,9663.981735268788
5314,9162.479642119968
5315,23359.383631559907
5316,9551.685507063086
5317,18315.766270953914
5318,14123.16007854341
5319,21591.2693613862
5320,16118.77161469508
5321,8984.72915908153
5322,3420.632234680534
5323,7711.894714910571
5324,10583.435028615278
5325,13353.296149096437
5326,8589.350332932516
5327,16530.489339452553
5328,16293.603837849409
5329,15393.191935938634
5330,3891.270407742838
5331,4863.3535151288115
5332,19245.807596422248
5333,15495.207882780174
5334,17565.55430957234
5335,17562.347583910756
5336,4099.137037905514
5337,18988.684109564485
5338,15414.938159368707
5339,421.15986101684973
5340,6201.941381811124
5341,9854.40429203589
5342,6192.842899314284
5343,6192.842899314284
5344,7870.385986869609
5345,12059.735752349281
5346,2690.2340919376334
5347,5087.847408140318
5348,12020.625205478038
5349,10482.790168290327
5350,16746.687885288804
5351,19940.772471939392
5352,4596.745114319995
5353,8939.797863174363
5354,16631.809527492314
5355,14926.728815614268
5356,17528.250446945152
5357,18348.096333327314
5358,7452.4127887516715
5359,12899.412269731496
5360,12016.546070110335
5361,19506.93750912316
5362,10495.127577921467
5363,18440.77109935751
5364,14498.909033281156
5365,8839.000319464008
5366,17490.2221716499
5367,10816.229350705255
5368,9015.162413126438
5369,15947.51111074266
5370,18085.573383544724
5371,8009.5305953762245
5372,7332.528954931893
5373,7696.434316020495
5374,9582.376905138783
5375,15251.961251913483
5376,16219.153932392162
5377,5675.640135792573
5378,15907.924433598691
5379,15282.938254670318
5380,19800.841827017295
5381,977.3780029462521
5382,10450.574432916173
5383,15070.013521353207
5384,19061.63543324208
5385,11825.228344200892
5386,19061.63543324208
5387,13318.829638193165
5388,17325.467181039738
5389,7566.358909542795
5390,17102.642517670745
5391,9654.233958246556
5392,3300.628629385222
5393,19959.86905543591
5394,15876.142709039617
5395,13054.051375533612
5396,6473.6386504683105
5397,7337.885823826739
5398,8567.60439439902
5399,17638.51503952695
5400,10330.002095419452
5401,9875.431762055825
5402,3541.816314566923
5403,15257.208449054933
5404,3982.887249634433
5405,9527.416382415528
5406,8325.771642322827
5407,7008.500069278829
5408,13304.708342512655
5409,14891.48490273644
5410,15350.851865606659
5411,11051.239603053426
5412,18643.18895868076
5413,12636.938783886177
5414,17826.251706492047
5415,8292.20030852012
5416,15965.761180970747
5417,10300.675589655284
5418,17163.22317428747
5419,6807.754725197752
5420,17896.35174774681
5421,16163.941114306343
5422,16687.779862992655
5423,11294.899133608216
5424,10757.68161016387
5425,12633.23792775121
5426,17969.94390720554
5427,10131.89804587099
5428,16637.820118330736
5429,12123.476160734059
5430,14839.799134682831
5431,17909.2043498724
5432,13999.549172005432
5433,14435.299486764621
5434,13049.798051589034
5435,15414.949013392585
5436,5584.266569654141
5437,10538.179393108307
5438,11720.417799876826
5439,7337.885823826739
5440,12829.510498564225
5441,19728.94793326139
5442,4062.866180235114
5443,14085.694144217789
5444,17755.703326722276
5445,15084.815503813934
5446,16744.066949923203
5447,16047.699678304403
5448,16746.64443019922
5449,15974.509019987863
5450,9355.747062204176
5451,16272.99294907912
5452,18395.25692270443
5453,18375.314270834184
5454,6785.3457877775
5455,21027.264133658857
5456,15730.601054389386
5457,18119.235513538195
5458,14936.64086504905
5459,5767.510708518518
5460,1112.518375723581
5461,15368.588492742329
5462,19558.662695006427
5463,15507.915588534428
5464,5629.602780882627
5465,13730.743652738038
5466,6964.618949155071
5467,10727.850317476423
5468,11667.576436396752
5469,14070.591571306712
5470,8451.030436046252
5471,3782.215050819574
5472,20582.321238787015
5473,3051.393753775947
5474,8567.7065125937
5475,7761.397785366863
5476,5256.846916392128
5477,10700.148167749874
5478,18832.003153480175
5479,16073.80018366558
5480,9704.91825735766
5481,14322.784976520372
5482,14348.794241709546
5483,12124.172635863319
5484,10106.505226293857
5485,13033.46267035699
5486,17153.338402282512
5487,17575.448412770045
5488,11550.425086867528
5489,13467.603672335474
5490,18778.839770285427
5491,15712.685743996257
5492,12642.023984912497
5493,10910.883199787482
5494,13718.574740727605
5495,19124.400405130797
5496,14171.614160297402
5497,8935.475099026427
5498,17713.66077802828
5499,4011.2583592775864
5500,16135.251290283135
5501,13659.575516333683
5502,13623.083213310736
5503,5023.013906745575
5504,12975.021136719382
5505,19446.3026110147
5506,18791.97884232401
5507,10351.564994878485
5508,13658.76395021744
5509,16619.08440015776
5510,16070.857619068203
5511,4894.241987219797
5512,3208.2806166046144
5513,15990.755263028748
5514,9953.709034336449
5515,7088.164849439693
5516,20099.834102014145
5517,12939.290514843873
5518,20292.83920594004
5519,7360.096642767326
5520,6342.303292778568
5521,10066.349338423024
5522,10826.016091909973
5523,19879.510971942767
5524,14650.023835029124
5525,17847.043250356965
5526,13047.386718548503
5527,10887.967384924235
5528,19260.043853928924
5529,22422.770260082507
5530,10222.677763199315
5531,6395.524424827425
5532,17376.868676022805
5533,6988.119781847524
5534,8465.74467360216
5535,7800.395938430421
5536,8509.701687737834
5537,12457.452220495335
5538,8510.234644613978
5539,16664.403461903028
5540,8897.258324763623
5541,8847.750050945602
5542,5359.9202705134
5543,18372.825517455836
5544,20050.79467728574
5545,16114.620372311456
5546,20045.921225636626
5547,13820.67497436079
5548,16621.369803421785
5549,12294.79076794019
5550,17284.94215736012
5551,3390.3256028780993
5552,5477.858355970423
5553,4861.04116635021
5554,8692.219391813529
5555,19246.081403957145
5556,16197.509713996225
5557,18730.67363674798
5558,12803.674506440992
5559,13947.937702521062
5560,6251.373934930677
5561,4603.335166976723
5562,7213.622401713059
5563,6998.890230025666
5564,14983.531883380592
5565,1517.94930690048
5566,21819.723257297097
5567,13143.023884710432
5568,4581.688106710908
5569,12750.787456560576
5570,20384.668145765918
5571,16137.82008525951
5572,14164.942230484337
5573,7412.411046479827
5574,7583.507877643371
5575,4200.82347088614
5576,13565.636382096449
5577,4388.339570825221
5578,5579.966989435749
5579,7564.146682508996
5580,16363.53265132676
5581,13617.930665991116
5582,18996.14679267878
5583,5057.183127142613
5584,11536.15832031
5585,17811.727781161033
5586,13896.941433305976
5587,4942.598313713782
5588,16280.284720793414
5589,10199.134509543712
5590,7953.260044590981
5591,3972.695241277338
5592,15353.298760815158
5593,10715.531265313013
5594,7561.563032631826
5595,13683.519075699869
5596,7861.6328192375795
5597,16809.832957481292
5598,16429.354484307558
5599,6238.118807321041
5600,11575.781581908512
5601,8899.079016215685
5602,12912.454240078065
5603,11593.537782343607
5604,12733.69503282062
5605,6611.207894726417
5606,10266.565428594015
5607,20358.277166472926
5608,11723.798629984207
5609,14671.071446382966
5610,9191.651335501441
5611,2353.8568711060543
5612,18092.733594461657
5613,10463.672752201557
5614,18933.973967962655
5615,16197.940575630753
5616,17332.53853747518
5617,17462.599453695653
5618,18600.77796681332
5619,20373.525332752757
5620,16719.203210043812
5621,17784.286393203496
5622,7253.554814001282
5623,17784.286393203496
5624,6346.955408217195
5625,16492.643293527904
5626,9388.763397548757
5627,13949.641647335948
5628,11652.332690107229
5629,1907.2028986024977
5630,4917.4630064400035
5631,11919.090736154552
5632,11733.862608413698
5633,12902.091016065555
5634,10689.138157429341
5635,5121.292163449471
5636,18900.73709342277
5637,13691.746642733402
5638,16560.418830994236
5639,17416.660808905446
5640,19591.649703919513
5641,7870.077192355816
5642,16479.99178400727
5643,2160.124890229954
5644,8818.57656850182
5645,20109.21018768225
5646,19128.8214060267
5647,16981.225143497235
5648,15445.241310084606
5649,17504.050445775058
5650,17833.26070437227
5651,9415.220764708496
5652,9416.826051083373
5653,11405.095863987384
5654,16753.87796703957
5655,4632.712260251369
5656,12991.371203565952
5657,17441.480644945677
5658,9828.209710337938
5659,5433.6529422823
5660,5957.002757920348
5661,15690.376691099547
5662,16678.095618242125
5663,14960.186039032104
5664,1776.0461874466268
5665,6299.550493157307
5666,13646.692099147996
5667,18669.14357450235
5668,7788.7793100568715
5669,9900.906376941486
5670,18620.138835097347
5671,13871.493911011254
5672,15674.25175695559
5673,19654.15798950894
5674,17216.297388792173
5675,13545.757712528351
5676,3041.3657054473515
5677,19221.665838050005
5678,7000.220033035422
5679,6609.644146209571
5680,16200.035596940179
5681,14911.478586043664
5682,13236.447797639525
5683,13916.613980671138
5684,8480.964437037455
5685,15644.4446890877
5686,6742.203567279152
5687,11303.339558925347
5688,15997.375715887187
5689,16982.743961596956
5690,5522.77363362104
5691,13922.163392649372
5692,18291.475312747
5693,12742.79826765063
5694,13933.590298336105
5695,8468.22427664698
5696,19246.827125565505
5697,14073.382932718096
5698,14737.436831587813
5699,9067.722038287446
5700,18924.204546605364
5701,15934.100830153058
5702,7256.530722444628
5703,12024.420908459271
5704,11319.9526113797
5705,10702.648137105738
5706,7272.985888495723
5707,17543.63432413911
5708,1466.8520994047578
5709,14938.101682301898
5710,11144.916668904485
5711,9994.482766163725
5712,6167.828485253855
5713,5214.88279326939
5714,12679.987624866772
5715,16530.842787743706
5716,18769.177977248666
5717,16638.125460895655
5718,6956.31449707465
5719,8475.368300219405
5720,19874.773264307638
5721,11189.98525780334
5722,18914.75226756634
5723,10780.367387064924
5724,3703.8507958781456
5725,14265.893341578349
5726,6620.968769650439
5727,2311.2981268310887
5728,14348.863075369849
5729,13839.06129710479
5730,9023.919187037414
5731,3141.8944218539077
5732,18469.984265430725
5733,17732.51501930752
5734,9414.880481300137
5735,16031.822267604884
5736,5237.880824128267
5737,3125.0550258121953
5738,14245.872946431518
5739,4083.26698721826
5740,14112.332123945855
5741,8803.030447592675
5742,6874.756810340594
5743,22525.879646753063
5744,11437.062588614623
5745,6864.658092379627
5746,10949.028952345734
5747,19354.913571379817
5748,6795.798881017478
5749,13957.315901511976
5750,14555.136597929208
5751,10510.832164779427
5752,2647.174563857442
5753,21131.830034855
5754,12444.992051819621
5755,16077.327694634285
5756,7590.7460981523245
5757,2500.190656440112
5758,14683.439049280127
5759,1171.9797671657025
5760,16937.12128505176
5761,11853.1259574015
5762,1858.86577378828
5763,8053.893361294542
5764,1890.8545062158557
5765,14741.65628025709
5766,15363.98452574527
5767,366.51012059454956
5768,13236.737414942456
5769,18443.69464534794
5770,14820.537824275161
5771,13675.100872045667
5772,21233.397925315123
5773,14388.409098370894
5774,10753.867125015071
5775,6935.492244081586
5776,1744.298025827024
5777,15529.030184237154
5778,1355.9635573193782
5779,18377.113948383372
5780,5906.288442473216
5781,16262.770519842275
5782,14940.89897062222
5783,8726.914935109551
5784,16936.24581948136
5785,16419.642853246318
5786,7433.267080763671
5787,18334.095478938907
5788,3564.510438753209
5789,3775.417471128199
5790,8464.811997610845
5791,13936.572048984342
5792,2781.45781546533
5793,3197.5493678973153
5794,18037.918739001783
5795,18430.30223681904
5796,14686.111959077632
5797,17445.828323121754
5798,11974.292612894666
5799,14346.030527138408
5800,20115.550370560526
5801,6565.234279947522
5802,9275.421568906222
5803,15765.258639677357
5804,18104.449510069655
5805,17725.825160896653
5806,7553.312303327382
5807,1162.4570569100342
5808,16801.612031377845
5809,2250.114361196534
5810,8816.747224654231
5811,7801.8776504325015
5812,16242.07150817373
5813,14808.432797942947
5814,15189.273115198426
5815,18365.926985863087
5816,10948.70218072093
5817,10948.70218072093
5818,1497.0036562341422
5819,17102.642517670745
5820,1533.8256565343622
5821,7384.104867090471
5822,17102.642517670745
5823,10360.022574486426
5824,14888.172071817335
5825,14433.734964385607
5826,7354.271751084814
5827,17253.119130319836
5828,17180.660323345433
5829,18229.82166693768
5830,7603.442542403868
5831,8666.831123445925
5832,17899.984387209006
5833,7476.391735225473
5834,19622.638795546532
5835,7984.2396921324025
5836,11758.623762396426
5837,5433.6529422823
5838,16910.239815480374
5839,6844.450852331683
5840,19954.60262695244
5841,17589.61816583392
5842,8367.483500950506
5843,16857.54893886625
5844,2532.8698646942535
5845,19103.286981753903
5846,6891.463535799163
5847,3909.672073755932
5848,20118.449361108484
5849,17615.007700875096
5850,17848.005980067388
5851,5991.0883513556
5852,15380.034225287936
5853,17799.735963220715
5854,15987.38252682888
5855,8793.220005147092
5856,10324.196465059407
5857,6544.6817911174785
5858,13216.049956456718
5859,14250.602934166203
5860,17562.29245793263
5861,7296.757167533265
5862,9828.209710337938
5863,9374.720073607257
5864,14263.427538503545
5865,16382.649116663419
5866,13813.260719498521
5867,18704.30174748448
5868,7824.825719907654
5869,16018.915201099275
5870,10236.40341921882
5871,17891.31180533987
5872,13099.902841747306
5873,14991.873189055972
5874,15890.707194156683
5875,12984.404035006788
5876,19937.65081174768
5877,15150.32206168456
5878,11836.72935289758
5879,15400.757026050398
5880,4276.918851248758
5881,10904.280325362683
5882,13666.102471364477
5883,8628.316402537237
5884,10493.736548771327
5885,6964.150067453826
5886,14092.358749545641
5887,7916.265836722173
5888,17193.231034928587
5889,11403.871263719322
5890,12697.82825185881
5891,18064.594853129893
5892,11432.828402498473
5893,1395.6137439194135
5894,9401.12558739843
5895,15196.431173263163
5896,19904.66480041675
5897,9117.1405155473
5898,8464.811997610845
5899,13705.338452756312
5900,10602.756645338573
5901,3700.1652512235382
5902,15556.364659262646
5903,11107.32234002437
5904,19775.138403993555
5905,18520.55125817043
5906,17236.613421399914
5907,15526.482286949506
5908,16355.666975032253
5909,11052.38943058412
5910,17212.312086841095
5911,11052.38943058412
5912,1916.5643353443943
5913,7260.1037931073915
5914,10664.58737241309
5915,16564.33636102595
5916,8464.811997610845
5917,13664.140873311158
5918,16527.84325365963
5919,13810.337621724426
5920,16325.766655133397
5921,6462.595731690737
5922,7721.144164551261
5923,17212.312996458295
5924,16968.309539646427
5925,16217.1013293038
5926,9005.797896114434
5927,14229.195865871085
5928,17147.315712873176
5929,5856.19385453768
5930,3151.3562934626734
5931,10494.94465670734
5932,11688.599258825421
5933,11492.122167414502
5934,2965.7483289090615
5935,18292.57785264885
5936,11182.563623889333
5937,10805.07249568896
5938,18743.064363789847
5939,6443.393329729656
5940,10131.89804587099
5941,12365.270352358839
5942,11088.562485944816
5943,7489.528604406368
5944,13885.639166228137
5945,4886.615416835646
5946,11570.938439815864
5947,5584.299553265598
5948,17209.0476893265
5949,6177.922112637572
5950,12318.144595049662
5951,16761.114334901467
5952,10805.07249568896
5953,5460.442148353207
5954,16825.03197151022
5955,15262.788582077035
5956,4311.713879681328
5957,12646.84152935727
5958,9330.70856267072
5959,13129.463488081316
5960,19422.468214962097
5961,13370.882037060866
5962,12764.375223507375
5963,13520.054908247335
5964,11901.249589936027
5965,14179.457429330118
5966,5599.849935678513
5967,4377.089281266086
5968,16802.45573032419
5969,13587.767954772711
5970,15478.889462996702
5971,8464.811997610845
5972,10710.251157177008
5973,14488.649972958186
5974,20278.526382849268
5975,16777.86936255712
5976,18182.44161202475
5977,15922.077093584623
5978,15064.246745829974
5979,9067.735282782322
5980,2063.279168287357
5981,9131.96553372785
5982,15915.228514929788
5983,14938.502674688882
5984,6503.653381474681
5985,14449.253042299571
5986,12186.637138270438
5987,4135.973022211933
5988,12335.092318551431
5989,11440.258499972482
5990,13078.30167397991
5991,18662.57109474414
5992,12707.077415002635
5993,9023.017716189963
5994,15934.498602554166
5995,10651.760246171863
5996,11957.967487242222
5997,7761.193337713105
5998,4524.962135651915
5999,7087.305268906729
6000,18828.08409213894
6001,5571.980377924813
6002,15421.009898938937
6003,17497.32268291067
6004,6543.298298083703
6005,18150.838149302104
6006,13616.128853086748
6007,10910.498333964308
6008,10272.737611307692
6009,18121.029555662448
6010,15452.830384964518
6011,10553.404397134069
6012,7454.28562234758
6013,7056.756756203017
6014,4028.7411409471815
6015,16850.09512275333
6016,16172.479974072625
6017,14908.277168333048
6018,18206.718253430907
6019,20931.155914009843
6020,10829.22093748341
6021,12956.925500116211
6022,17022.117919389933
6023,18176.83966573466
6024,16242.466284281181
6025,17193.40506738736
6026,10407.944280786834
6027,12914.196934832991
6028,5136.570683521597
6029,8127.163225253174
6030,12149.879465997414
6031,17847.756191469143
6032,15835.203642283497
6033,8496.047105705215
6034,13496.530102540779
6035,18094.97741688413
6036,15176.850901957765
6037,18727.900084997633
6038,17347.33274398762
6039,18812.51291676602
6040,6441.908509502889
6041,19255.723401122836
6042,4189.7799811482655
6043,7002.369321998577
6044,10334.179225544965
6045,12276.769334992217
6046,13705.367538763307
6047,5739.118987578439
6048,13549.029537457702
6049,12897.022733932228
6050,12371.943812043373
6051,16372.849237187296
6052,12897.022733932228
6053,16375.271394930767
6054,10935.617466081967
6055,13520.183916959484
6056,4814.8931294598815
6057,16793.15143709454
6058,18511.57811633922
6059,16530.46810081302
6060,13986.039360649218
6061,15886.476140008785
6062,14167.411591627713
6063,14641.455459298875
6064,8408.476850859908
6065,3658.214046858006
6066,16282.56152482822
6067,6553.676521720492
6068,18135.222310823538
6069,8690.243944207803
6070,16579.81484460876
6071,9859.729461100842
6072,17583.030688842875
6073,8537.529274356164
6074,13673.009700673574
6075,17662.35382103614
6076,3299.4215455786334
6077,5756.852679838942
6078,16137.82008525951
6079,17710.700456901242
6080,19047.423577470854
6081,12938.306841199577
6082,4866.8341584464915
6083,13263.772166799583
6084,6241.831951271795
6085,10461.630232042033
6086,817.8356586970498
6087,5689.979247684713
6088,14567.460761589324
6089,3873.2336426186657
6090,16575.432440103974
6091,14642.220156500609
6092,12493.892266970148
6093,7767.037766091903
6094,17146.119260877076
6095,4179.221010661975
6096,14989.80205396118
6097,8079.865259999569
6098,11505.502167161443
6099,14027.518984993076
6100,9523.25141161725
6101,7672.464011872506
6102,15237.227663905345
6103,11558.291408225356
6104,18933.85772303579
6105,13356.370277309054
6106,11319.590228342153
6107,21802.37660217225
6108,3698.977156488211
6109,18331.160675474737
6110,15202.602778728895
6111,11341.778255023046
6112,17192.045606262258
6113,15269.259915510162
6114,2472.714600059257
6115,1935.0024116333368
6116,15932.112554973555
6117,19327.9817285574
6118,19339.103633592516
6119,12334.950229836846
6120,10542.449682677727
6121,14957.569314814455
6122,15776.615949289644
6123,10487.59405787616
6124,14894.064742118391
6125,10065.314226097846
6126,18026.53536951829
6127,8770.002450804113
6128,19213.63341447004
6129,24010.4711150919
6130,17334.17882722887
6131,4016.0231403829976
6132,7475.465634971918
6133,8748.331585733868
6134,16660.566957042574
6135,15938.226076380493
6136,13216.595159799464
6137,8401.011159193136
6138,16101.418714480136
6139,11378.254564811426
6140,20934.003000685618
6141,9156.837287341932
6142,17966.56682711701
6143,7804.306861439394
6144,16544.32187225606
6145,1256.669758024085
6146,15161.967838954404
6147,13367.312877916744
6148,16630.13627587872
6149,11485.686487073099
6150,11485.686487073099
6151,11130.184462927276
6152,15612.7729234402
6153,15059.576928402768
6154,15802.770653370484
6155,10161.143361295455
6156,7019.771726481426
6157,10161.143361295455
6158,4364.260215257124
6159,14825.05911621036
6160,18241.81832729001
6161,6658.210941780123
6162,1952.6795124396128
6163,1952.6795124396128
6164,14783.465871857414
6165,18762.885338125714
6166,13103.853624506351
6167,3802.285937235801
6168,6248.689552937218
6169,9420.133755305806
6170,18818.373031759747
6171,3736.47890545406
6172,15564.565147446776
6173,12301.426182499788
6174,14262.801155068244
6175,18091.405708287417
6176,9295.430764181398
6177,13813.60449679341
6178,23468.3205900295
6179,20529.372200616774
6180,2936.173208733952
6181,4862.816030122196
6182,11466.319738966427
6183,5226.2643907674765
6184,18659.549418183524
6185,13533.273507106744
6186,18235.10055767249
6187,12872.522631340065
6188,15268.083111206466
6189,16370.921097389368
6190,17218.017133151396
6191,11049.46952335751
6192,17497.036491734332
6193,6557.2071128159605
6194,4401.034353005887
6195,17438.838617648948
6196,15246.761747111308
6197,15141.650646671702
6198,15147.972793104485
6199,19272.858002734196
6200,14690.63892525791
6201,17529.25534773804
6202,16588.221083473796
6203,10630.832751362133
6204,1616.7407819186615
6205,3981.5471913585443
6206,17731.231015298818
6207,16551.998089407556
6208,12549.268445414284
6209,11676.260186953024
6210,7355.065560506345
6211,12583.677932435965
6212,13675.00518267759
6213,14610.717468133591
6214,18078.954023827297
6215,6051.114757635592
6216,18647.751241878093
6217,17442.068674366546
6218,19248.03382803485
6219,15191.57597307683
6220,5045.030548233506
6221,17740.366794098853
6222,10800.614665158471
6223,3606.996306253802
6224,17165.430140420118
6225,18219.282347958735
6226,16538.756935868878
6227,9827.184094263426
6228,18612.899931709766
6229,18389.636404956385
6230,12676.990364875395
6231,16185.121225791607
6232,7580.762329942032
6233,9103.970739716076
6234,13759.376523376493
6235,12450.521729436345
6236,15545.657681803144
6237,13668.675104618667
6238,8699.942831581135
6239,12444.992051819621
6240,6315.162413027699
6241,17165.795921752015
6242,16538.756935868878
6243,4145.722522748576
6244,18861.092162560748
6245,17462.800526845065
6246,9248.205693794205
6247,4789.731363575017
6248,2269.654292742031
6249,12081.264540085396
6250,13643.798595743832
6251,3536.40632044186
6252,16503.310836559856
6253,9618.809564324732
6254,1344.935582577167
6255,715.3749012293268
6256,10059.147814937993
6257,15694.259430546868
6258,15892.49776927214
6259,17441.70763221561
6260,18257.975266269037
6261,17340.292738138494
6262,10805.07249568896
6263,3690.202244466351
6264,14129.42854407717
6265,5027.450423237623
6266,16297.24583563061
6267,14353.662524898666
6268,11784.037799269357
6269,17059.422110603504
6270,18372.21929998508
6271,8029.399567087171
6272,14445.816295881623
6273,13072.111451259127
6274,9483.13694298961
6275,8927.943210493211
6276,7242.138424267241
6277,15474.255971281844
6278,19974.13075870913
6279,19208.07313345129
6280,14498.862875743525
6281,6781.519642993141
6282,23265.62087815661
6283,13155.276250779467
6284,4315.394655636203
6285,16707.511194543462
6286,9546.464771713901
6287,11143.577379981283
6288,366.35194177912496
6289,16828.438423696887
6290,22958.29462065448
6291,12674.99236980324
6292,3874.364069813412
6293,17993.770711241603
6294,18179.631244064345
6295,18324.24913937407
6296,8490.984369730273
6297,11344.635505664626
6298,11454.67738257594
6299,14859.335507137064
6300,12358.424040359552
6301,9894.423183343417
6302,9635.709643091797
6303,12218.681303896587
6304,16412.978572911215
6305,16277.887100556996
6306,6216.108862605693
6307,6767.159762149474
6308,7206.5104422891945
6309,8512.88083969241
6310,8746.657630486905
6311,16645.2850528799
6312,3441.3796045158665
6313,8475.331478423064
6314,8464.811997610845
6315,7905.7475188749395
6316,13801.507123685025
6317,19578.768981094334
6318,10388.809778758929
6319,19059.07532039028
6320,12349.087833490461
6321,12338.685727373013
6322,17808.15829805956
6323,17364.62293108979
6324,6693.170158489334
6325,6211.261789309409
6326,4428.802414804211
6327,17080.78257836822
6328,22067.568466270863
6329,14058.41892172118
6330,16813.59477743892
6331,6109.923419546449
6332,12990.451277917378
6333,8464.811997610845
6334,14288.000918866159
6335,15543.799659003542
6336,15517.769206145647
6337,17695.342446625025
6338,19700.113279347195
6339,7412.54805397592
6340,10249.361552212487
6341,6595.261609467875
6342,5459.308534195479
6343,16343.081850299197
6344,3888.7962047036935
6345,18356.656654386545
6346,14352.903940094799
6347,3867.237441775455
6348,16484.940101962038
6349,15643.82274762331
6350,11334.511933164918
6351,12132.82102885246
6352,18333.913620162428
6353,11941.7530994072
6354,13609.99020664118
6355,12454.675390690172
6356,15779.177372886317
6357,16601.893147970735
6358,12879.089127051342
6359,15102.892207473154
6360,14780.981105134751
6361,10258.231413408705
6362,12580.638448211635
6363,10813.788418407641
6364,4965.8363262623225
6365,1383.6546585625017
6366,7553.882365642976
6367,13534.20821384214
6368,15647.64417640957
6369,9667.010321911648
6370,8606.845462879772
6371,7738.675834281647
6372,15991.877788865246
6373,1464.41501612393
6374,15133.790585974788
6375,1927.833876745272
6376,6665.941321923348
6377,12981.764397963128
6378,20112.70401955876
6379,1644.3302372511575
6380,10248.80771318956
6381,15139.758909637903
6382,16651.27157760297
6383,15219.803207349405
6384,1204.2005402302777
6385,7402.994551940552
6386,8041.620490355927
6387,9175.646723924161
6388,16532.560313980317
6389,9628.74852706229
6390,18885.035618198657
6391,15011.692021649598
6392,12915.275321880112
6393,20715.674715103894
6394,18100.98082795246
6395,17244.91576137011
6396,15439.271119066096
6397,14982.736301755154
6398,14483.727183878495
6399,9787.355608674525
6400,8972.626179754781
6401,10111.598952407207
6402,14773.795164411691
6403,6694.901035628842
6404,14839.236678705536
6405,1193.5688225990182
6406,14204.691048076986
6407,12734.8133157795
6408,9130.042023580996
6409,18107.136959562326
6410,17356.811407155452
6411,11961.4352893807
6412,11889.368027427681
6413,16160.208338282913
6414,7766.832239686208
6415,12862.151350744443
6416,17495.80062605653
6417,9273.0166245983
